@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
34,-1947.06,6597.06,117.647,-8661.76,bad
65,-15866.2,173.846,-5276.92,3966.15,bad
44,13459.1,8822.73,0,4636.36,good
29,-6389.66,-6527.59,0,137.931,good
22,11172.7,10990.9,0,181.818,bad
36,11461.1,11461.1,0,0,bad
111,-1111.71,353.153,4353.15,-5818.02,bad
42,966.667,8847.62,0,-7880.95,bad
55,13956.4,12609.1,1347.27,0,good
139,3028.78,4041.73,1764.03,666.906,bad
39,-12294.9,-20.5128,0,0,bad
43,0,0,0,0,bad
23,-28569.6,-28569.6,0,0,bad
327,5260.86,6406.12,-1157.49,12.2324,good
46,24234.8,24234.8,0,0,good
78,-7714.1,2594.87,0,51.2821,bad
23,-67008.7,-67008.7,0,0,bad
153,-3146.41,-698.693,-2526.14,78.4314,good
67,-15967.2,-16026.9,59.7015,0,bad
47,0,0,0,0,bad
25,15024,14864,0,160,bad
45,2191.11,2191.11,0,0,good
26,-10503.8,7907.69,0,0,bad
42,22019,20095.2,0,0,good
23,-1847.83,-1847.83,0,0,bad
27,31070.4,18763,12307.4,0,good
120,6745,1873.33,96.6667,4775,bad
74,-10240.5,-10294.6,54.0541,0,bad
49,-12846.9,-5846.94,-7000,0,bad
26,29042.3,29042.3,0,0,good
32,17778.1,26362.5,0,6375,good
108,15578.7,10964.8,0,4613.89,good
72,4102.78,6429.17,4266.67,55.5556,bad
121,14200.8,14207.4,0,-6.61157,good
76,-2211.84,-2148.68,-63.1579,0,bad
157,28.6624,3538.22,-3509.55,0,good
35,25091.4,25091.4,0,0,bad
32,3293.75,125,0,3168.75,bad
102,10940.2,9985.29,0,954.902,good
78,-4203.85,-3757.69,-4955.13,4508.97,good
19,421.053,0,421.053,0,good
21,19095.2,18904.8,0,190.476,good
41,8321.95,8224.39,0,97.561,good
69,5578.26,-3876.81,4568.12,4886.96,bad
131,6796.95,6796.95,0,0,good
155,-3919.35,-428.387,1790.32,-2192.9,bad
77,6084.42,4379.22,1705.19,0,bad
249,-2290.76,454.217,-822.49,0,good
88,-8995.45,-3555.68,0,0,bad
35,-24060,3431.43,0,-137.143,bad
36,450,450,0,0,good
176,1822.16,1799.43,0,22.7273,bad
85,-6080,-6174.12,47.0588,47.0588,good
67,-13643.3,5605.97,-12092.5,-11.9403,good
24,220.833,0,-8533.33,8754.17,good
26,-17950,153.846,0,307.692,bad
31,2929.03,-4880.65,129.032,7680.65,bad
25,48904,48904,0,0,good
19,-14294.7,-14294.7,0,0,bad
25,72352,43296,0,29056,good
61,-12567.2,-12632.8,65.5738,0,bad
60,-3400,-4813.33,0,66.6667,good
36,10322.2,10322.2,0,0,good
75,8889.33,8836,0,53.3333,bad
33,-32857.6,-23497,0,-9360.61,bad
24,337.5,337.5,0,0,bad
21,38400,38400,0,0,bad
76,-7005.26,-12701.3,0,5696.05,bad
25,160,160,0,0,good
86,-431.395,-3996.51,93.0233,3472.09,bad
26,38100,4003.85,0,13361.5,good
20,10705,200,0,10505,good
77,5085.71,5033.77,51.9481,0,bad
35,-13717.1,-13717.1,0,0,good
152,-3676.32,1207.89,0,1414.47,bad
154,3166.23,2438.96,20.7792,706.494,bad
63,11019,10955.6,63.4921,0,bad
35,-6825.71,6737.14,114.286,0,bad
69,3104.35,2988.41,57.971,57.971,good
532,-298.684,548.496,15.0376,30.0752,bad
56,9117.86,3025,0,6092.86,bad
38,18652.6,18652.6,0,0,bad
19,210.526,0,0,210.526,bad
63,-11273,-5765.08,-5495.24,-12.6984,bad
62,10695.2,11556.5,-861.29,0,bad
25,0,0,0,0,bad
106,-12082.1,-2562.26,-9557.55,37.7358,bad
29,-1996.55,3551.72,0,10958.6,bad
47,24706.4,24621.3,85.1064,0,good
50,-6932,162,-7094,0,bad
28,0,0,0,0,bad
88,18781.8,16284.1,0,2497.73,good
25,42832,58292,-15460,0,good
81,-4495.06,-4593.83,98.7654,0,bad
74,-4718.92,-4772.97,0,54.0541,bad
66,-8166.67,-8227.27,60.6061,0,bad
125,-4678.4,824,0,-5502.4,bad
34,-14879.4,-18205.9,0,3326.47,good
21,0,0,0,0,bad
37,22759.5,22651.4,0,108.108,good
87,4202.3,4202.3,0,0,good
94,8061.7,6344.68,0,857.447,good
28,0,0,0,0,bad
48,83.3333,83.3333,0,0,bad
39,-1089.74,-966.667,0,0,bad
428,2828.5,2813.55,18.6916,-3.73832,good
74,-4455.41,0,-4509.46,54.0541,bad
64,-14490.6,-14478.1,-12.5,0,bad
87,-2513.79,0,-2513.79,0,bad
108,3344.44,4443.52,-3134.26,2035.19,bad
38,0,0,0,0,bad
153,-510.458,-562.745,0,52.2876,good
170,897.059,878.235,23.5294,-4.70588,good
259,647.49,3119.31,0,1224.71,good
33,-10597,3787.88,0,121.212,good
29,-4879.31,11627.6,0,0,good
69,-13513,-7085.51,-9797.1,3369.57,bad
113,-15450.4,-6510.62,-8897.35,-42.4779,bad
190,1998.95,2708.42,0,-1714.74,bad
145,-862.069,-2520.69,27.5862,1631.03,bad
92,3554.35,9771.74,169.565,-1183.7,bad
34,-13985.3,-23.5294,0,117.647,bad
153,-10497.4,-7332.03,-31.3725,-5.22876,bad
24,15283.3,15283.3,0,0,bad
55,-270.909,6756.36,-7027.27,0,bad
33,18736.4,18615.2,0,121.212,good
85,777.647,7068.24,-6234.12,0,good
37,10021.6,10151.4,0,-129.73,bad
28,12185.7,12042.9,142.857,0,bad
44,10543.2,10652.3,0,0,bad
41,22695.1,34175.6,0,97.561,bad
40,21105,20815,290,0,good
421,-1132.3,-349.881,-801.425,19.0024,bad
26,47357.7,47357.7,0,0,good
64,6253.12,6190.62,62.5,0,good
240,15371.2,13746.2,0,33.3333,good
50,7708,7628,0,80,bad
52,29228.8,22440.4,76.9231,6711.54,good
25,-27084,-27084,0,0,bad
43,5483.72,93.0233,0,5390.7,bad
71,10301.4,17111.3,-67.6056,0,bad
41,12453.7,12453.7,0,0,good
16,47868.8,47868.8,0,0,good
23,-20639.1,0,0,173.913,bad
31,11987.1,11987.1,0,0,bad
22,17254.5,17072.7,181.818,0,good
86,-4976.74,589.535,0,0,bad
177,-2975.71,1579.1,-4577.4,22.5989,bad
41,11056.1,11056.1,0,0,bad
40,442.5,-19045,6010,0,bad
36,10544.4,10544.4,0,0,bad
36,-59641.7,-44763.9,-14744.4,-133.333,good
265,3928.3,774.717,15.0943,2910.57,bad
27,9403.7,9255.56,148.148,0,good
41,-16370.7,97.561,-16468.3,0,bad
307,-1485.34,-1625.41,-1049.51,1189.58,bad
22,-36890.9,-14222.7,-22668.2,0,bad
63,8288.89,8288.89,0,0,good
64,-693.75,6785.94,0,0,good
88,-2242.05,1542.05,0,-3784.09,bad
27,18711.1,18563,148.148,0,good
26,153.846,0,0,153.846,bad
55,13485.5,8798.18,0,4687.27,good
24,-23683.3,-23683.3,0,0,bad
27,13763,13763,0,0,good
51,678.431,600,0,78.4314,bad
136,7444.85,1024.26,4780.88,1639.71,bad
23,0,0,0,0,bad
40,-6392.5,5475,100,0,bad
72,-1504.17,2748.61,2395.83,0,good
25,40428,40428,0,0,good
76,-14921.1,-12173.7,-2747.37,0,good
34,-21967.6,-7888.24,0,0,bad
125,-2920,-2945.6,-6.4,32,bad
22,0,0,0,0,bad
69,1869.57,1869.57,0,0,bad
25,1616,1616,0,0,bad
24,-10475,-10475,0,0,good
187,-12180.2,-12180.2,0,0,bad
45,31853.3,10973.3,10906.7,5728.89,good
80,6735,6795,-60,0,good
37,-13262.2,216.216,-13586.5,108.108,good
32,253.125,253.125,0,0,bad
24,4120.83,3954.17,166.667,0,good
25,2948,2628,0,320,good
50,16686,23620,-7014,80,good
26,-30.7692,-30.7692,0,0,bad
80,2671.25,2671.25,0,0,bad
107,-3088.79,7558.88,0,-6173.83,good
39,-15415.4,-6753.85,-123.077,-8538.46,bad
28,2864.29,0,142.857,2721.43,bad
155,4389.68,1536.13,2853.55,0,good
39,12628.2,12628.2,0,0,bad
26,0,0,0,0,bad
28,13335.7,13192.9,0,142.857,bad
79,-8550.63,-3658.23,-4892.41,0,bad
25,13212,28672,-15460,0,good
27,148.148,0,0,148.148,bad
23,26069.6,61287,173.913,-14578.3,bad
23,53913,53913,0,0,good
35,114.286,114.286,0,0,bad
144,-1722.22,1494.44,-2370.83,-845.833,bad
55,-13332.7,-12434.5,-970.909,72.7273,bad
182,5936.26,6162.64,0,-226.374,bad
68,236.765,119.118,58.8235,58.8235,bad
106,4779.25,0,0,4779.25,good
75,19074.7,18968,53.3333,53.3333,good
110,-5053.64,-3169.09,36.3636,-1920.91,good
29,21703.4,12813.8,0,8889.66,bad
24,1004.17,504.167,166.667,333.333,bad
23,32508.7,32508.7,0,0,good
85,2363.53,2278.82,0,141.176,good
25,19700,19700,0,0,bad
51,-11486.3,7286.27,0,0,bad
51,11374.5,11374.5,0,0,good
272,-6334.19,-7098.16,0,763.971,good
47,2751.06,2751.06,0,0,bad
24,0,0,0,0,bad
62,-8574.19,-8638.71,64.5161,0,bad
27,21388.9,21388.9,0,0,good
32,-7390.62,-7753.13,362.5,0,good
24,-19608.3,337.5,0,0,bad
24,24812.5,24645.8,166.667,0,good
111,-13130.6,-9756.76,-3409.91,36.036,bad
78,2361.54,7778.21,-8542.31,3125.64,bad
58,16665.5,12220.7,0,4444.83,good
24,31300,31300,0,0,good
74,-11014.9,-62.1622,0,-4418.92,good
55,20681.8,16861.8,0,3820,good
54,9124.07,9124.07,0,0,bad
20,-7365,-7565,0,200,bad
53,18237.7,7011.32,0,11226.4,bad
60,1948.33,1721.67,-2955,3181.67,good
24,-13875,0,0,-13875,bad
31,3158.06,3158.06,0,0,bad
116,11216.4,15343.1,0,0,bad
24,333.333,0,0,333.333,good
73,-4326.03,-4435.62,109.589,0,bad
36,-9611.11,-9611.11,0,0,bad
30,-11080,-10370,133.333,-843.333,good
50,16866,16786,80,0,good
32,3684.37,10587.5,0,8056.25,bad
38,-16955.3,-7144.74,-9005.26,-805.263,good
160,-1764.38,5068.75,-6833.13,0,bad
53,7630.19,7630.19,0,0,good
47,-23625.5,85.1064,0,-13525.5,bad
36,9505.56,9505.56,0,0,bad
80,-7496.25,4897.5,0,-6410,bad
27,-55877.8,-38148.1,0,0,bad
101,8489.11,11667.3,118.812,-3297.03,bad
67,12758.2,5605.97,7152.24,0,good
34,13073.5,238.235,0,12835.3,good
40,-11667.5,100,0,200,bad
24,-63287.5,-1041.67,0,-22354.2,bad
155,8972.26,12034.8,0,25.8065,bad
52,14934.6,14703.8,76.9231,153.846,good
28,12453.6,4175,0,8278.57,good
38,-7373.68,-7373.68,0,0,bad
42,-10314.3,-10295.2,95.2381,-114.286,bad
153,-5968.63,-3484.97,26.1438,-2478.43,bad
53,-1407.55,4562.26,-6296.23,326.415,bad
103,2215.53,8526.21,0,-6310.68,good
29,1562.07,1562.07,0,0,good
41,9585.37,9585.37,0,0,good
37,11818.9,11710.8,0,108.108,good
52,7542.31,7542.31,0,0,good
88,6988.64,11143.2,0,1285.23,bad
23,9486.96,352.174,0,9134.78,good
99,-4959.6,-10445.5,40.404,0,good
32,1465.63,1490.63,125,0,bad
215,-95.3488,1069.77,18.6047,-1183.72,good
73,-10902.7,-2072.6,54.7945,-8884.93,bad
26,27965.4,14603.8,0,13361.5,good
44,-30013.6,-30104.5,90.9091,0,good
37,7291.89,324.324,0,6967.57,bad
39,207.692,207.692,0,0,bad
67,-12243.3,-7302.99,0,-4940.3,bad
99,2327.27,5353.54,40.404,-3066.67,bad
193,5687.56,4688.6,20.7254,978.238,bad
72,-4423.61,-4356.94,-66.6667,0,bad
64,-1851.56,1512.5,0,-3364.06,good
49,-15253.1,0,-17134.7,1881.63,bad
23,173.913,173.913,0,0,bad
45,-1224.44,-6953.33,0,5728.89,bad
60,6180,6180,0,0,bad
26,61630.8,61630.8,0,0,bad
15,60113.3,60113.3,0,0,good
46,13919.6,897.826,86.9565,12934.8,bad
81,9422.22,9422.22,0,0,good
38,3118.42,9931.58,0,5784.21,bad
24,19287.5,19287.5,0,0,bad
22,-14459.1,7300,0,0,bad
87,2664.37,91.954,0,2572.41,bad
32,2956.25,-150,0,3106.25,good
40,-10447.5,9235,100,-7815,good
34,-141.176,-141.176,0,0,bad
174,3540.23,7461.49,-10209.8,91.954,bad
31,0,0,0,0,bad
25,18396,18972,-576,0,good
28,-8860.71,3375,0,-12235.7,good
54,20155.6,20155.6,0,0,good
28,289.286,289.286,0,0,bad
77,11019.5,6568.83,51.9481,4398.7,good
94,54.2553,4123.4,-4069.15,0,good
36,-10533.3,225,-10736.1,-22.2222,bad
44,90.9091,90.9091,0,0,bad
49,4412.24,4412.24,0,0,bad
76,10278.9,9060.53,0,1218.42,good
37,6348.65,6348.65,0,0,bad
23,-6647.83,-6821.74,173.913,0,good
31,0,0,0,0,bad
100,12368,17933,2452,-3230,good
246,938.618,4797.97,16.2602,16.2602,bad
47,1138.3,11323.4,0,0,bad
35,89877.1,89762.9,114.286,0,good
45,8346.67,8257.78,0,88.8889,bad
34,-18385.3,-18385.3,0,0,bad
83,-4044.58,-4044.58,0,0,bad
45,-6140,-6140,0,0,bad
30,45773.3,29800,15973.3,0,good
31,-3348.39,12093.5,0,0,bad
66,13803,8896.97,0,-3262.12,good
36,11733.3,11733.3,0,0,bad
114,-839.474,-944.737,35.0877,35.0877,bad
157,-6565.61,-1421.02,0,-2095.54,bad
54,4137.04,4062.96,0,74.0741,good
25,59504,19344,160,40000,good
24,15483.3,15483.3,0,0,bad
25,13168,13168,0,0,good
79,4251.9,1088.61,9172.15,50.6329,bad
55,3747.27,12450.9,0,0,bad
32,-41865.6,-41865.6,0,0,good
161,3270.19,2272.67,24.8447,972.671,bad
37,12110.8,4481.08,7629.73,0,bad
26,-6184.62,-6184.62,0,0,bad
27,8270.37,8270.37,0,0,bad
40,3857.5,12455,0,-8597.5,good
241,10368,8956.02,1412.03,0,good
98,11244.9,1383.67,9820.41,0,bad
40,-5915,0,0,100,bad
101,-2347.52,5772.28,-4666.34,-3453.47,bad
38,-571.053,-571.053,0,0,good
149,3930.2,-779.195,2230.2,0,good
78,14209,10124.4,0,4084.62,bad
55,-6681.82,0,72.7273,-6754.55,good
39,-34966.7,-34966.7,0,0,bad
30,3896.67,3896.67,0,0,good
45,-11568.9,268.889,0,-11837.8,good
88,12684.1,10004.5,45.4545,2634.09,good
30,31180,31180,0,0,good
55,-25725.5,-25725.5,0,0,bad
72,288.889,7281.94,-6993.06,0,good
47,51444.7,46974.5,0,4470.21,good
30,25393.3,25393.3,0,0,good
126,4265.08,4201.59,63.4921,0,good
23,38508.7,38508.7,0,0,good
39,-24548.7,0,0,0,bad
40,10950,22917.5,0,0,good
29,862.069,8062.07,-7200,0,bad
26,-57.6923,-57.6923,0,0,bad
27,-10881.5,-10881.5,0,0,bad
49,27040.8,20538.8,0,6502.04,good
34,-10911.8,-10911.8,0,0,bad
60,-10813.3,-9261.67,0,-1551.67,bad
31,-21277.4,-9441.94,-11835.5,0,bad
267,-2676.4,219.85,-1100.37,-2.99625,bad
32,7468.75,7468.75,0,0,bad
240,6628.33,6222.5,50,355.833,bad
35,-3911.43,-3911.43,0,0,bad
40,4725,4625,0,100,bad
22,39854.5,39672.7,0,181.818,good
26,8992.31,8992.31,0,0,bad
90,5536.67,6707.78,4201.11,-53.3333,bad
40,-12540,-572.5,0,0,good
21,17466.7,17466.7,0,0,bad
27,38937,3292.59,35644.4,0,good
61,-9278.69,4034.43,0,0,bad
31,11445.2,3000,0,8445.16,bad
43,27414,17469.8,0,9944.19,good
66,1828.79,20075.8,0,3512.12,bad
98,-746.939,1466.33,0,2671.43,bad
47,-1242.55,-4727.66,10442.6,-6957.45,bad
47,-7204.26,-17.0213,-7187.23,0,bad
49,-13142.9,-18567.3,81.6327,5342.86,bad
88,-3862.5,5365.91,0,0,bad
161,-2860.25,6807.45,24.8447,-772.671,bad
25,27768,14864,0,12904,good
24,34883.3,34883.3,0,0,good
83,-1198.8,-257.831,48.1928,-989.157,good
165,-4000,-2023.64,803.03,-2779.39,good
49,7912.24,7830.61,0,81.6327,bad
154,1174.03,-1659.09,1323.38,1509.74,bad
132,5739.39,3336.36,0,2403.03,good
71,14935.2,14946.5,-11.2676,0,good
25,-21920,-25976,160,3896,bad
20,10760,10560,0,200,good
84,47.619,47.619,0,0,bad
84,-14141.7,-3975,-6222.62,-3944.05,bad
210,3862.38,3870,19.0476,-26.6667,good
26,-184.615,-184.615,0,0,bad
223,4639.46,4603.59,0,35.8744,bad
235,-2525.96,-2577.02,51.0638,0,bad
29,-13758.6,-13758.6,0,0,bad
22,-21759.1,0,0,0,bad
23,0,0,0,0,bad
243,-10644.9,-7830.86,-2830.45,16.4609,bad
20,18985,18985,0,0,good
31,0,0,0,0,bad
30,6663.33,6530,0,133.333,bad
26,0,0,0,0,bad
44,9720.45,9720.45,0,0,bad
26,12046.2,12046.2,0,0,bad
34,20370.6,10864.7,0,9505.88,good
93,-4437.63,-1007.53,86.0215,-3516.13,bad
62,12114.5,12050,0,64.5161,good
41,9063.41,9063.41,0,0,bad
23,-20639.1,0,0,173.913,good
68,6323.53,10105.9,-5320.59,1538.24,good
55,145.455,0,0,145.455,bad
38,16602.6,25652.6,0,-9050,good
70,-11850,-5011.43,0,0,bad
22,368.182,368.182,0,0,good
34,11047.1,11047.1,0,0,bad
38,-602.632,213.158,0,-815.789,bad
62,-3090.32,-3090.32,0,0,good
27,17425.9,17277.8,0,148.148,bad
79,-5330.38,4879.75,50.6329,-4201.27,bad
72,3802.78,8251.39,0,-4448.61,good
79,-6843.04,-2118.99,-524.051,-4200,bad
38,26260.5,26155.3,0,105.263,good
74,9318.92,9318.92,0,0,good
24,-9745.83,10033.3,0,166.667,good
29,0,0,0,0,bad
71,-6750.7,-11616.9,6323.94,-1457.75,bad
26,-11426.9,14292.3,-12988.5,-12730.8,bad
58,29203.4,19908.6,0,0,good
83,2120.48,2072.29,48.1928,0,bad
80,18827.5,18727.5,100,0,good
225,450.667,150.222,17.7778,304,bad
77,11392.2,5620.78,51.9481,5719.48,bad
44,15886.4,0,10890.9,4995.45,bad
72,-13843.1,-13776.4,-66.6667,0,bad
96,7216.67,16329.2,-4076.04,-50,bad
113,-9838.05,556.637,-7219.47,-3175.22,bad
36,-26727.8,-13430.6,0,0,bad
27,-24814.8,-12455.6,-12507.4,148.148,bad
37,-1564.86,108.108,0,-1672.97,bad
34,-16820.6,6994.12,0,-9735.29,good
175,-2033.14,-3368,68.5714,1266.29,bad
20,44980,44980,0,0,good
73,-17106.8,-6010.96,54.7945,-4593.15,bad
45,-10548.9,0,88.8889,0,bad
29,18900,15000,0,3900,good
212,3941.51,3986.79,-22.6415,-22.6415,good
37,-32313.5,435.135,-19810.8,0,bad
41,-12987.8,97.561,0,-13085.4,bad
34,10929.4,10929.4,0,0,good
31,-15077.4,261.29,-25.8065,129.032,bad
83,4489.16,4489.16,0,0,bad
28,285.714,142.857,142.857,0,good
24,166.667,0,0,166.667,good
22,-24204.5,0,0,-24204.5,bad
87,417.241,-2155.17,45.977,2526.44,bad
111,-7072.97,-3712.61,36.036,-3396.4,bad
247,-3456.28,-293.522,364.777,-3527.53,bad
286,-2892.66,-43.007,-2849.65,0,bad
107,-8320.56,-245.794,37.3832,835.514,bad
35,114.286,114.286,0,0,bad
53,9543.4,9633.96,0,0,bad
22,11050,11050,0,0,good
105,8916.19,8840,38.0952,38.0952,good
33,-2806.06,121.212,-2927.27,0,good
27,28277.8,40537,0,-12259.3,good
36,19688.9,19688.9,0,0,good
118,-382.203,2158.47,-5654.24,3113.56,good
67,22067.2,22007.5,0,59.7015,good
80,8172.5,5606.25,0,2566.25,good
22,363.636,181.818,0,181.818,bad
31,15190.3,8283.87,129.032,6777.42,good
19,-1078.95,-1289.47,210.526,0,good
86,12184.9,4522.09,-3965.12,11627.9,good
474,3165.61,4689.45,-3142.62,2628.69,bad
24,19287.5,19287.5,0,0,good
50,-13714,-13714,0,0,bad
72,5973.61,5973.61,0,0,bad
28,-16664.3,432.143,0,0,good
44,16502.3,27993.2,-11490.9,0,bad
72,-11344.4,-6998.61,0,-4345.83,bad
49,-19177.6,-9391.84,-97.9592,81.6327,bad
37,-4378.38,-4486.49,108.108,0,bad
58,-11969,-10672.4,0,-1296.55,bad
25,26556,18396,0,8160,good
26,-4861.54,26300,-31161.5,0,bad
51,0,0,0,0,good
256,3412.11,1390.62,286.328,-370.703,good
87,-3129.89,-3175.86,45.977,0,bad
34,4288.24,14041.2,-9752.94,0,good
64,114.062,51.5625,0,62.5,bad
66,5690.91,5690.91,0,0,bad
23,45730.4,45556.5,173.913,0,good
104,-1441.35,1000.96,2825.96,-5268.27,bad
26,-10619.2,-10619.2,0,0,bad
24,-11312.5,-11312.5,0,0,bad
45,31244.4,26093.3,0,5151.11,good
26,-3892.31,14519.2,0,0,good
86,-2126.74,-2261.63,134.884,0,good
71,10939.4,10939.4,0,0,good
16,24562.5,24562.5,0,0,good
38,0,0,0,0,bad
40,29730,18920,0,10810,good
18,-70572.2,-17383.3,0,0,bad
24,504.167,504.167,0,0,bad
24,-36512.5,-14416.7,0,-2150,bad
31,-8222.58,129.032,0,7090.32,bad
41,26175.6,14487.8,11687.8,0,bad
37,10708.1,10729.7,-129.73,108.108,good
186,-2775.81,-554.301,-1972.58,2324.73,bad
27,17203.7,17203.7,0,0,good
36,25797.2,20130.6,0,5666.67,good
27,-19266.7,0,0,-19266.7,bad
26,56650,56496.2,153.846,0,good
41,743.902,-4231.71,0,4975.61,bad
79,14005.1,12532.9,0,7531.65,bad
19,26378.9,26378.9,0,0,good
65,233.846,7598.46,0,0,bad
37,11967.6,6259.46,0,5708.11,good
37,2910.81,15740.5,0,0,bad
68,8586.76,6904.41,2138.24,-455.882,bad
25,-24920,-24920,0,0,good
20,-2410,-2410,0,0,good
67,1253.73,8756.72,-7502.99,0,bad
131,16935.1,19735.9,-2800.76,0,bad
39,-19759,-19759,0,0,bad
25,0,0,0,0,bad
119,-5963.03,-2679.83,-2911.76,-331.092,bad
28,69296.4,69296.4,0,0,good
25,-192,-192,0,0,bad
97,-15719.6,-6750.52,-4034.02,0,bad
39,22125.6,9735.9,12389.7,0,bad
47,24995.7,25097.9,0,-102.128,good
98,155.102,40.8163,122.449,40.8163,bad
43,33181.4,33088.4,0,93.0233,good
29,9027.59,20510.3,0,-11482.8,good
261,2750.96,1244.44,1836.02,-329.502,bad
41,-2417.07,9063.41,97.561,97.561,bad
30,15143.3,11373.3,0,3770,good
32,27528.1,27275,0,0,good
30,-10626.7,923.333,-11550,0,bad
56,-1833.93,6707.14,-8541.07,0,bad
39,5364.1,5261.54,0,102.564,good
37,-24759.5,-16029.7,108.108,-8837.84,bad
95,-1065.26,7528.42,-3554.74,0,bad
46,6604.35,17010.9,0,0,bad
81,-3365.43,-3414.81,0,49.3827,bad
45,-4840,10444.4,0,-15284.4,bad
71,-9478.87,3892.96,56.338,56.338,bad
171,-12413.5,8436.84,-7646.78,-4805.26,good
210,4908.1,3883.33,57.1429,990.476,bad
51,7521.57,7364.71,78.4314,78.4314,good
31,-16580.6,-8758.06,0,-7822.58,bad
111,5527.93,6205.41,108.108,-785.586,good
38,15252.6,9884.21,0,5368.42,good
57,15229.8,15159.6,70.1754,0,bad
27,-2666.67,-2666.67,0,0,bad
98,680.612,680.612,0,0,bad
230,-1254.78,-1230.43,-20.8696,-3.47826,bad
38,-2818.42,9778.95,0,0,bad
44,8290.91,17075,-8784.09,0,good
26,592.308,592.308,0,0,bad
30,0,0,0,0,bad
129,-6579.84,-173.643,-6406.2,0,bad
47,3248.94,10121.3,85.1064,-6957.45,bad
27,49163,39785.2,0,9377.78,good
20,-10510,-835,0,-9675,bad
62,1854.84,5837.1,0,3738.71,good
39,-23302.6,-9692.31,-13610.3,0,good
31,-15180.6,261.29,0,0,bad
28,26607.1,26607.1,0,0,good
120,29843.3,20936.7,0,2822.5,good
25,324,324,0,0,good
241,-2619.92,-700.83,-1919.09,0,bad
48,-11145.8,-11145.8,0,0,good
133,1569.92,1539.85,30.0752,0,bad
64,-28023.4,-8956.25,125,-19192.2,bad
24,13179.2,13179.2,0,0,good
162,1303.7,24.6914,24.6914,1254.32,bad
78,-2029.49,12147.4,0,-14176.9,bad
31,12154.8,27596.8,0,0,good
50,3906,9324,4076,80,bad
94,15888.3,11245.7,0,4642.55,good
52,3946.15,3946.15,0,0,good
52,0,0,0,0,bad
66,121.212,60.6061,60.6061,0,bad
29,137.931,137.931,0,0,bad
114,-4126.32,2268.42,-6429.82,35.0877,bad
23,51547.8,51373.9,0,173.913,good
104,-3168.27,-3076.92,-4485.58,4394.23,bad
23,-10278.3,4113.04,0,-14391.3,bad
22,-43590.9,-6727.27,0,-15104.5,bad
31,261.29,261.29,0,0,good
30,-1753.33,16290,0,-17883.3,good
223,1861.88,-3774.89,4128.25,1508.52,bad
99,-11086.9,-11078.8,40.404,-48.4848,bad
144,6578.47,6600,-21.5278,0,good
152,10430.9,8708.55,0,1722.37,good
129,21050.4,16446.5,0,424.806,good
44,9197.73,16890.9,-7784.09,90.9091,bad
30,-9933.33,1033.33,133.333,-11100,good
27,30614.8,18763,11851.9,0,good
79,17589.9,12315.2,2427.85,2846.84,bad
25,-3812,3440,-7252,0,bad
42,6807.14,18204.8,0,0,good
79,-17586.1,-7270.89,-12897.5,2582.28,bad
34,-6917.65,21123.5,117.647,0,bad
24,-11312.5,-11312.5,0,0,good
25,20844,20844,0,0,good
32,-35609.4,-18843.8,0,-16765.6,bad
102,-296.078,3315.69,0,-3611.76,bad
26,14142.3,32553.8,0,0,good
19,19557.9,19557.9,0,0,good
33,-14284.8,221.212,0,0,bad
43,24111.6,7555.81,5741.86,10814,good
33,242.424,121.212,121.212,0,bad
245,647.755,-1762.04,1017.14,1392.65,bad
23,526.087,352.174,0,173.913,bad
80,7866.25,7866.25,0,0,bad
35,6088.57,-4208.57,6940,3357.14,bad
35,-19974.3,-5671.43,-14417.1,114.286,good
75,6950.67,6844,0,106.667,bad
490,670.204,353.469,16.3265,300.408,bad
31,-40300,-24858.1,0,0,bad
36,10658.3,10658.3,0,0,bad
70,522.857,465.714,0,57.1429,good
27,49040.7,49040.7,0,0,good
23,20126.1,20126.1,0,0,bad
89,14738.2,8635.96,44.9438,0,bad
45,5044.44,266.667,-195.556,4973.33,good
1055,-2116.3,-907.204,-404.739,26.5403,bad
92,-11772.8,-11816.3,43.4783,0,bad
268,-351.119,863.06,14.9254,14.9254,good
103,3854.37,3815.53,0,38.835,bad
128,1076.56,4822.66,0,31.25,bad
82,2990.24,0,2990.24,0,good
24,-6508.33,-6508.33,0,0,bad
35,0,0,0,0,bad
50,36748,36668,0,80,good
36,13069.4,12958.3,0,111.111,good
22,29918.2,25490.9,0,4427.27,good
130,2678.46,2647.69,30.7692,0,bad
58,7287.93,913.793,0,137.931,bad
42,-19140.5,-17964.3,-1271.43,95.2381,bad
44,2747.73,2747.73,0,0,good
145,3726.9,5462.76,0,1565.52,bad
22,-1245.45,-1245.45,0,0,bad
33,26839.4,26718.2,121.212,0,good
84,922.619,8628.57,-8038.1,6030.95,bad
116,6758.62,10056,-3331.9,34.4828,good
27,-13122.2,-13418.5,148.148,148.148,bad
30,0,0,0,0,bad
58,-10219,1263.79,0,-11482.8,good
55,17467.3,17467.3,0,0,good
38,9526.32,10342.1,0,-815.789,good
106,-5867.92,-1351.89,0,0,good
41,-24390.2,-12597.6,0,-117.073,bad
47,-21006.4,-26308.5,0,5302.13,bad
28,-8742.86,-8885.71,0,142.857,bad
