@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
95,17966.3,17882.1,84.2105,0,5
39,-11459,9315.38,-20774.4,0,5
34,10823.5,10823.5,0,0,4
1660,572.771,3500.9,-2717.05,-205.301,5
31,3448.39,361.29,0,3087.1,5
34,27708.8,18338.2,0,9370.59,5
25,30744,30744,0,0,5
47,23766,23680.9,85.1064,0,4
25,33040,33232,-192,0,5
106,1250,1102.83,147.17,0,1
25,-192,0,-192,0,1
20,19850,19850,0,0,5
85,3842.35,47.0588,47.0588,3748.24,5
326,1234.36,3336.81,-2102.45,0,4
109,13854.1,9552.29,36.6972,4265.14,5
60,17936.7,18580,-643.333,0,5
359,838.719,2811.7,-1089.97,-883.008,5
28,8503.57,0,0,8503.57,5
124,-1782.26,-1247.58,25.8065,-560.484,1
87,22205.7,16878.2,0,5327.59,4
50,-2306,-10954,0,8648,5
28,35921.4,35921.4,0,0,4
33,-12081.8,12227.3,-24430.3,121.212,5
418,-3166.99,2845.45,-6214.83,202.392,3
23,-75408.7,-75200,0,-208.696,1
48,4608.33,4608.33,0,0,5
545,-4476.51,741.284,-4594.13,-956.514,5
29,37489.7,37489.7,0,0,5
27,-14288.9,3292.59,148.148,0,1
203,10557.1,8720.2,0,3262.07,3
110,2557.27,726.364,140,1690.91,1
24,15483.3,15483.3,0,0,5
67,3047.76,8697.01,-5768.66,119.403,5
20,-23535,200,0,200,3
53,26658.5,26583,0,75.4717,5
180,4423.33,1137.22,0,1310,5
92,-4428.26,-804.348,0,0,1
34,52017.6,51900,0,117.647,5
206,-857.767,-1330.58,0,472.816,5
22,22163.6,22163.6,0,0,5
152,13990.8,13943.4,26.3158,52.6316,5
303,4159.08,6542.57,-2383.5,0,5
189,1065.08,3082.54,42.328,473.016,5
73,9356.16,7983.56,0,1372.6,4
94,30888.3,29842.6,960.638,85.1064,5
27,0,0,0,0,2
410,6367.56,6143.17,29.2683,-1.95122,5
162,2442.59,770.988,-1264.2,2935.8,4
71,-3656.34,-3712.68,56.338,0,4
57,3633.33,3563.16,0,70.1754,4
37,15921.6,15921.6,0,0,5
175,9775.43,9780,22.8571,-27.4286,5
24,30512.5,46616.7,-16104.2,0,5
20,5845,5845,0,0,5
57,26236.8,26236.8,0,0,5
92,28569.6,23739.1,43.4783,4786.96,5
69,-12715.9,-304.348,-12411.6,0,5
65,-16010.8,-16010.8,0,0,2
148,-5243.92,-5270.95,27.027,0,3
98,24963.3,24922.4,0,40.8163,5
44,9022.73,8931.82,0,90.9091,5
303,-9294.06,-18.8119,-8393.07,697.69,5
37,-27845.9,108.108,-27954.1,0,5
52,11417.3,7376.92,0,4040.38,5
35,13957.1,13957.1,0,0,5
22,17259.1,17259.1,0,0,4
29,-12282.8,137.931,0,-12420.7,5
52,-28503.8,4394.23,-32898.1,0,5
82,14906.1,12935.4,0,0,5
154,-7654.55,-7623.38,-31.1688,0,1
22,24150,26277.3,-2127.27,0,5
38,19376.3,12960.5,0,6415.79,5
593,6370.99,7994.77,-2031.53,-823.44,5
232,14054.7,13456.9,-3108.19,3726.72,5
24,31133.3,31133.3,0,0,5
60,10578.3,10658.3,-80,0,5
126,-9584.92,-9616.67,0,31.746,4
95,13071.6,15295.8,42.1053,-2266.32,5
19,20684.2,20684.2,0,0,5
101,6174.26,16288.1,-7982.18,-2131.68,4
20,38120,38120,0,0,5
24,16375,16375,0,0,5
715,7027.83,5278.18,991.748,10.6294,5
1558,1075.35,4183.83,-1648.84,79.7176,5
76,20080.3,16313.2,3714.47,52.6316,5
40,-12662.5,-695,0,0,2
73,16049.3,15994.5,54.7945,0,5
479,1014.41,4479.54,-1764.3,-100.835,5
44,11354.5,11354.5,0,0,5
41,12112.2,12112.2,0,0,1
36,26319.4,26208.3,111.111,0,5
43,-18.6047,93.0233,0,-111.628,5
85,9781.18,9644.71,136.471,0,5
50,21206,21206,0,0,5
76,-8814.47,-8798.68,4673.68,-4689.47,1
277,-1649.46,-933.935,-3115.52,2400,4
141,-2880.85,-2458.16,0,-422.695,2
22,32709.1,18045.5,0,181.818,5
31,35316.1,35058.1,258.065,0,5
542,1856.09,2103.69,0,-607.38,1
29,34724.1,34724.1,0,0,5
22,74000,73454.5,181.818,363.636,5
37,0,0,0,0,2
39,6956.41,6853.85,0,102.564,5
24,44370.8,44404.2,-200,166.667,5
211,3849.76,6123.7,75.8294,-2349.76,5
619,5522.13,8362.68,-1418.42,-875.767,5
20,11235,200,11035,0,4
283,4638.87,4349.12,0,1981.27,4
183,14463.4,11345.4,0,0,5
29,13089.7,12951.7,0,137.931,5
54,-3098.15,-3098.15,0,0,1
61,-3255.74,-4463.93,-78.6885,1286.89,1
247,6165.59,6100.81,32.3887,32.3887,5
88,10637.5,10070.5,-4346.59,4913.64,5
47,7906.38,7906.38,0,0,4
40,4970,4970,0,0,5
812,4802.34,6164.53,-1140.64,-221.552,5
32,3653.12,3653.12,0,0,5
124,8013.71,5145.16,0,2868.55,5
100,7646,7646,0,0,5
39,27910.3,28792.3,102.564,-984.615,3
110,2946.36,6017.27,0,-3070.91,5
991,4828.96,4623.51,-192.936,-531.08,4
321,5258.88,9881.62,-1179.13,1045.17,4
26,62400,62092.3,307.692,0,5
152,13692.1,11436.8,-5.26316,2260.53,5
686,7027.26,5140.23,969.388,917.638,5
165,10290.9,8728.48,0,1562.42,5
103,-11667,-5150.49,-6555.34,38.835,2
278,1783.81,6069.42,-2.8777,-2560.79,5
22,34936.4,34936.4,0,0,5
69,1168.12,7437.68,-6269.57,0,2
76,-3076.32,-3076.32,0,0,2
154,-11523.4,-5977.92,-2462.99,25.974,1
189,7094.71,6601.59,471.958,21.164,5
48,13429.2,23318.8,83.3333,0,2
123,10448.8,20087.8,-3142.28,-6496.75,5
29,275.862,137.931,137.931,0,5
49,13808.2,9520.41,0,4287.76,5
25,320,160,0,160,1
65,5901.54,5840,0,61.5385,5
81,-5860.49,0,0,0,1
26,-15346.2,-15346.2,0,0,4
31,15241.9,0,2293.55,12948.4,5
26,1623.08,1623.08,0,0,5
39,-16579.5,-2582.05,-9035.9,-4961.54,5
335,-1022.09,1625.97,-2660,11.9403,5
27,16992.6,18140.7,0,-1148.15,5
36,34194.4,33972.2,0,222.222,5
31,0,0,0,0,5
116,294.828,27.5862,-1765.52,2032.76,1
352,3214.49,7547.73,-3843.18,698.295,3
1903,2042.77,2734.05,-787.861,705.413,5
755,3427.55,3367.42,-296.159,-345.033,5
33,27906.1,14803,0,13103,5
557,-1137.34,1978.28,-3715.62,491.562,3
23,16156.5,16156.5,0,0,5
397,5681.11,5723.93,58.4383,-101.259,1
911,7704.06,5552.91,454.446,1096.16,5
116,-6539.66,-6574.14,34.4828,0,1
37,30816.2,30708.1,0,108.108,5
31,18600,18600,0,0,5
24,3866.67,333.333,0,166.667,5
24,166.667,0,0,166.667,5
26,26023.1,17942.3,0,8080.77,5
67,23129.9,23141.8,59.7015,0,5
677,-3530.13,-1567.36,-1199.11,338.848,5
77,11961,13210.4,-1301.3,51.9481,2
22,-218.182,-218.182,0,0,4
23,44134.8,44134.8,0,0,5
29,21013.8,20875.9,137.931,0,5
59,-7347.46,-81.3559,0,-7266.1,1
37,13997.3,13781.1,108.108,108.108,4
22,-15518.2,181.818,-15700,0,3
102,25776.5,24872.5,0,903.922,5
394,-6933.5,4120.81,-7498.22,-3566.24,1
55,8758.18,6756.36,1790.91,0,5
168,4848.81,2702.38,2146.43,0,5
56,15955.4,16041.1,0,-85.7143,1
77,14245.5,14193.5,0,51.9481,5
45,-7797.78,-7886.67,0,88.8889,1
58,16024.1,10329.3,0,5694.83,5
139,11725.9,7755.4,-34.5324,4005.04,5
283,10033.2,10554.4,-1382.69,861.484,4
190,476.842,413.684,42.1053,21.0526,4
37,-16821.6,-3883.78,0,0,5
80,2560,9216.25,0,-6656.25,5
381,9212.86,10057.2,-3043.31,2198.95,5
361,12373.7,9791.97,196.953,891.413,4
79,5251.9,5251.9,0,0,5
367,15958.9,15013.4,641.962,303.542,5
123,22878.9,21565,0,0,5
22,5859.09,5313.64,0,545.455,5
48,21050,20966.7,0,83.3333,5
54,3425.93,3440.74,0,74.0741,1
106,2173.58,2135.85,0,37.7358,5
59,-8369.49,135.593,-7455.93,-1049.15,1
28,-17053.6,-17053.6,0,0,1
459,5471.9,4964.92,-2552.29,3069.72,5
24,0,0,0,0,1
29,17117.2,17282.8,-165.517,0,5
76,5725,14938.2,-5096.05,-4117.11,4
1377,4881.77,5619.68,-1135.51,-118.519,4
128,-356.25,2700.78,-3057.03,0,5
51,18021.6,13902,0,4119.61,5
341,5234.31,7233.72,11.7302,-607.331,1
81,4358.02,4308.64,0,49.3827,4
68,-31032.4,-21102.9,-9929.41,0,4
375,2308.27,976.533,114.133,2494.13,5
103,8244.66,8089.32,77.6699,77.6699,4
225,-8523.56,-5740,17.7778,1453.78,3
42,4307.14,12140.5,0,-7833.33,5
111,3616.22,-4422.52,5857.66,2181.08,5
184,-3859.78,-301.63,-4570.11,0,5
25,19432,15880,160,160,5
264,-188.258,5224.24,-18.1818,45.4545,3
181,-3751.38,713.812,-4646.41,181.215,2
40,-16242.5,-16242.5,0,0,5
79,1560.76,1560.76,0,0,4
300,11576.3,14517.7,-3838.67,897.333,5
68,34982.4,33083.8,58.8235,1839.71,4
126,-1425.4,-1520.63,31.746,63.4921,1
139,1852.52,1766.19,57.554,28.777,5
224,-1842.41,1974.55,-3852.68,35.7143,1
29,-7027.59,6300,-13327.6,0,5
23,-33504.3,-33504.3,0,0,5
202,-8807.92,-8224.75,-3419.8,2836.63,1
74,9160.81,9160.81,0,0,5
32,41609.4,18965.6,22643.8,0,5
24,4120.83,3954.17,0,166.667,5
478,-3875.52,-1921.55,-977.615,25.1046,2
30,49933.3,49933.3,0,0,5
64,36700,42814.1,-6039.06,0,4
124,21253.2,21050.8,-1446.77,1649.19,5
229,-521.834,3275.11,0,-3796.94,5
332,6231.63,6209.94,24.0964,-14.4578,5
121,21580.2,20775.2,0,804.959,4
26,52511.5,52357.7,153.846,0,5
229,7887.77,9558.08,-1670.31,0,4
72,17781.9,17670.8,111.111,0,5
122,4030.33,4036.89,32.7869,0,5
27,37707.4,13911.1,0,23796.3,5
43,29141.9,29141.9,0,0,5
217,9886.18,6210.6,18.4332,3657.14,5
42,37631,37535.7,0,0,5
54,12151.9,8081.48,0,4070.37,5
198,-4139.9,-2702.02,20.202,-1458.08,4
55,7363.64,7145.45,72.7273,145.455,5
77,-1723.38,2236.36,51.9481,-4011.69,1
26,0,0,0,0,5
217,7527.19,9193.09,1619.35,-1079.26,4
20,95035,71075,23960,0,5
91,43.956,0,0,43.956,5
31,10664.5,10535.5,129.032,0,4
180,17626.1,11591.7,0,44.4444,3
27,0,0,0,0,5
152,15036.2,13653.9,0,1382.24,5
24,31858.3,31858.3,0,0,4
40,100,100,0,0,1
43,22695.3,31590.7,-8988.37,93.0233,5
94,10786.2,9725.53,0,1060.64,5
25,64268,64108,160,0,5
34,11558.8,11558.8,0,0,4
184,3761.96,1394.57,0,2367.39,4
211,-6886.26,-1528.91,-3644.55,-1712.8,5
340,9214.41,7473.24,-124.706,3273.82,4
55,19365.5,19365.5,0,0,5
36,22333.3,10322.2,0,12011.1,5
25,18376,18216,0,160,5
36,13119.4,13008.3,111.111,0,5
65,-17340,61.5385,-17401.5,0,5
286,5710.84,5934.62,248.601,1187.41,5
26,38730.8,35469.2,0,153.846,5
238,3773.95,3757.14,0,16.8067,4
83,9967.47,9967.47,0,0,5
179,-12701.7,-2169.83,-5272.63,89.3855,1
28,0,0,0,0,3
134,13710.4,17223.1,59.7015,0,5
31,258.065,0,129.032,129.032,5
26,3415.38,0,0,307.692,1
78,9388.46,9905.13,-619.231,102.564,5
74,3641.89,1633.78,0,2008.11,1
109,10871.6,8991.74,-44.0367,1923.85,4
63,126.984,126.984,0,0,2
32,375,125,250,0,4
3266,86.9565,1812,-1338.58,-237.416,4
69,3528.99,22740.6,-12273.9,0,5
684,8314.77,8838.89,-1147.51,344.152,5
88,6497.73,6497.73,0,0,4
27,25185.2,25185.2,0,0,4
112,-6288.39,3255.36,0,-9543.75,4
135,6740,6710.37,29.6296,0,5
59,9027.12,1562.71,67.7966,7396.61,5
617,7677.31,7705.02,-626.418,0,5
49,15326.5,15244.9,81.6327,0,5
29,37565.5,30320.7,0,7244.83,4
38,3181.58,3181.58,0,0,3
24,25004.2,25004.2,0,0,5
163,2569.33,1171.78,49.0798,1348.47,3
108,4620.37,7752.78,-3132.41,0,5
388,1836.08,1359.79,10.3093,465.979,4
147,-228.571,7729.25,-2504.08,-2224.49,3
580,2140.86,2267.24,34.4828,-2956.21,5
21,18904.8,18904.8,0,0,5
56,-4705.36,-4776.79,71.4286,0,5
442,1485.52,1385.97,63.3484,36.1991,5
50,-24626,-8422,-16204,0,5
290,8408.28,7595.17,0,813.103,5
157,-6017.83,608.917,76.4331,-6543.95,3
48,-6645.83,0,166.667,-6812.5,2
31,-8561.29,-22638.7,0,14077.4,5
261,2846.36,4348.28,-2946.36,1444.44,4
54,-329.63,0,-3866.67,3537.04,2
240,2170.83,1298.33,0,872.5,1
134,7621.64,5814.93,0,1806.72,5
213,-2636.15,2518.78,-3610.33,-1544.6,5
412,6227.43,6933.25,-11.6505,-3311.17,5
135,2323.7,-3551.85,-71.1111,5946.67,5
22,23090.9,23090.9,0,0,5
110,2946.36,6017.27,0,-3070.91,5
45,-375.556,-375.556,0,0,2
25,5116,24072,-18956,0,4
94,-1485.11,7982.98,-9468.09,0,3
21,44114.3,44114.3,0,0,4
23,13643.5,-208.696,0,13852.2,5
158,-16561.4,-7132.28,-10020.3,591.139,5
689,14010.9,10186.2,1260.96,1781.28,5
152,-884.868,1584.21,-2516.45,47.3684,4
379,2836.68,8169.13,-1009.23,-534.037,4
475,6253.68,5708.42,371.579,173.684,3
106,10435.8,9985.85,6835.85,-6385.85,5
98,-5834.69,5776.53,-6848.98,81.6327,1
80,-5372.5,2746.25,-4001.25,50,2
35,14045.7,13931.4,0,114.286,5
144,-7237.5,-7720.14,515.972,-33.3333,5
76,94.7368,-10.5263,52.6316,52.6316,1
138,-2705.8,-235.507,0,-2470.29,5
33,47830.3,47830.3,0,0,5
38,18623.7,18750,0,-126.316,5
27,-3966.67,13763,0,0,4
93,1197.85,10458.1,-4112.9,0,5
165,1747.88,3083.64,0,-1360,4
204,-7472.06,-556.373,-5664.22,1095.1,5
269,281.784,4824.91,-1099.63,-2204.09,5
52,7775,7698.08,0,76.9231,5
47,19721.3,14914.9,0,4806.38,5
131,14967.2,10003.8,4963.36,0,5
35,13714.3,8142.86,0,114.286,5
35,34608.6,28328.6,0,6280,5
113,-1684.07,63.7168,0,-1747.79,2
494,1802.23,2980.16,-1192.51,6.47773,5
23,69487,60352.2,0,9134.78,5
1667,5563.35,5525.37,284.823,-397.66,4
32,58831.2,58831.2,0,0,5
137,-14561.3,-8948.18,-5613.14,0,1
60,4263.33,133.333,0,4130,5
356,-1782.87,6321.63,-4677.25,-3449.72,3
51,3029.41,-6384.31,4666.67,4747.06,5
28,0,0,0,0,5
353,-345.326,1552.41,-1753.26,813.598,4
71,13814.1,15815.5,3533.8,-5535.21,5
980,-4062.55,-3834.18,-1582.86,1359.39,2
648,13381.5,13232.9,-1779.32,506.481,5
92,20113,13018.5,86.9565,7007.61,5
471,-9013.59,-767.516,-7869.21,-376.858,3
103,5231.07,8944.66,-3713.59,0,5
63,19342.9,19431.7,-12.6984,0,5
137,15259.1,17610.9,0,-2436.5,5
23,0,0,0,0,1
438,10127.4,9695.89,5.47945,426.027,5
61,0,0,0,0,1
38,24892.1,19363.2,0,5528.95,5
59,9403.39,9403.39,0,0,5
363,1331.96,182.094,-737.19,1887.05,5
21,-1190.48,-1190.48,0,0,2
287,4303.48,4320.21,-16.7247,0,4
47,85.1064,85.1064,0,0,1
26,-184.615,0,-184.615,0,5
192,5459.9,4799.48,-25,685.417,5
508,-5614.37,1105.12,-7020.87,320.276,1
27,37751.9,37781.5,0,148.148,5
207,21229.5,14786,3500.48,2943,5
225,10556.9,7672.89,10.6667,2873.33,5
49,0,0,0,0,1
38,8700,210.526,0,8384.21,5
45,4351.11,4457.78,0,-106.667,5
76,-8067.11,5171.05,-13343.4,105.263,5
85,-6895.29,-6942.35,0,47.0588,1
27,20440.7,8588.89,11851.9,0,5
112,3425,3353.57,35.7143,35.7143,4
80,7562.5,7512.5,50,0,5
97,13808.2,15501,-7969.07,6276.29,2
309,1187.7,6277.35,-5348.54,12.945,4
1952,9999.9,9080.69,171.363,807.428,5
118,24872,25208.5,-404.237,67.7966,5
144,5497.22,8186.81,-2684.03,-5.55556,2
269,11012.6,11997.8,-1436.8,451.673,5
105,-1440,4537.14,-6015.24,38.0952,3
62,1927.42,-4422.58,1211.29,5138.71,5
26,23980.8,23980.8,0,0,5
81,-15743.2,-11021,-4722.22,0,5
131,4322.9,4599.24,-306.87,30.5344,2
20,0,0,0,0,2
41,3470.73,9785.37,0,5360.98,3
66,17486.4,30847,-7824.24,-5536.36,5
29,-11037.9,0,-11037.9,0,5
180,2077.78,2033.33,0,44.4444,4
26,45976.9,45976.9,0,0,5
25,0,0,0,0,4
577,12549,12806.8,0,-257.712,5
44,-3506.82,4972.73,-8479.55,0,5
89,28839.3,23936,0,4903.37,4
20,29155,29155,0,0,5
239,3607.11,5773.22,-20.0837,-2105.86,5
25,14864,14864,0,0,5
35,3454.29,3454.29,0,0,5
83,-5209.64,96.3855,-4608.43,-697.59,1
60,-4263.33,6133.33,-6441.67,-3955,3
39,19310.3,19310.3,0,0,5
143,3495.1,6346.85,-5405.59,2553.85,1
135,-5160,-1702.96,29.6296,59.2593,1
74,-15431.1,-8962.16,0,0,3
139,3548.2,12183.5,0,1696.4,4
23,5082.61,5082.61,0,0,5
92,16781.5,11959.8,0,4821.74,5
120,10295.8,10229.2,0,66.6667,5
29,15369,12813.8,2555.17,0,4
30,31620,19906.7,0,11713.3,5
104,-6154.81,-6154.81,0,0,5
26,4038.46,3730.77,307.692,0,4
32,125,125,0,0,5
52,-15532.7,-15.3846,0,-15517.3,4
88,25844.3,25798.9,0,45.4545,5
111,-6399.1,-202.703,0,-4833.33,2
39,371.795,10076.9,-9705.13,0,5
34,38182.4,38182.4,0,0,5
438,17040.4,13212.1,1316.44,1281.05,5
32,11737.5,11612.5,125,0,5
35,25325.7,34840,0,-9514.29,5
24,8441.67,8441.67,0,0,5
20,5845,5845,0,0,4
93,7865.59,6775.27,0,1090.32,5
30,42193.3,41926.7,133.333,133.333,5
99,3310.1,-6229.29,7311.11,2228.28,2
90,10810,10430,0,380,1
27,-2262.96,-2411.11,0,0,4
125,-1738.4,7537.6,-9276,0,2
58,8320.69,8182.76,68.9655,68.9655,5
290,3772.76,5295.86,-4112.76,2589.66,5
801,13071.9,10571.8,366.417,1890.26,5
584,8656.85,10628.9,-1735.1,6.84932,4
60,-4231.67,9795,-6115,0,5
43,13893,11655.8,0,2237.21,4
22,50022.7,50022.7,0,0,5
71,-36704.2,-36693,-11.2676,0,1
134,-4491.04,5576.12,-8623.13,-1444.03,2
80,-1758.75,4718.75,-6477.5,0,4
27,37744.4,37744.4,0,0,5
677,3094.24,1823.78,-62.9247,-259.232,4
27,-14314.8,0,-14314.8,0,2
25,4100,4100,0,0,5
136,19158.1,17724.3,0,29.4118,5
458,1938.65,2875.98,-218.996,-718.341,5
29,20844.8,20844.8,0,0,5
324,4835.49,5018.52,-134.568,-48.4568,4
143,9075.52,-1688.11,4546.85,6216.78,5
31,31764.5,17816.1,0,13948.4,5
22,17072.7,16890.9,181.818,0,4
52,11301.9,11301.9,0,0,5
41,1529.27,2285.37,0,-756.098,5
110,3701.82,1099.09,2602.73,0,5
59,-16761,-5384.75,-11444.1,67.7966,1
316,4530.06,7671.2,-1000.32,-625.949,4
343,-210.787,2038.19,-2283.97,34.9854,4
31,20580.6,16577.4,-12467.7,16471,5
471,4971.97,8899.58,-2032.27,-1895.33,5
20,200,200,0,0,5
820,6068.78,6043.66,-987.805,355.488,4
35,91.4286,-137.143,114.286,114.286,5
119,5874.79,5874.79,0,0,3
20,-41405,-41405,0,0,4
21,28719,18714.3,0,10004.8,5
803,6798.63,6681.82,-362.889,-191.656,5
326,-6094.17,-2640.8,-4164.42,711.043,1
157,-3054.14,-1303.18,1298.09,0,2
386,-4572.28,-44.5596,14.5078,-842.487,5
177,1809.6,7390.4,-2161.02,-4700.56,5
133,739.85,715.789,-36.0902,60.1504,5
66,60.6061,60.6061,0,0,2
61,2127.87,10054.1,-78.6885,0,1
1640,2795.73,5186.52,-2566.46,470.488,5
273,-3599.27,-1368.86,-2.9304,1279.49,3
58,12629.3,7693.1,4867.24,68.9655,5
20,19850,19650,200,0,5
66,-6045.45,-6045.45,0,0,2
39,0,0,0,0,5
29,47741.4,47741.4,0,0,5
318,10908.8,11482.7,-676.73,102.83,4
99,12969.7,12027.3,942.424,0,5
620,-3785,-159.355,-4007.58,82.9032,2
554,-3223.29,527.437,-184.838,-1837.73,5
48,26175,26175,0,0,4
168,15799.4,16947,-1195.24,47.619,5
48,1208.33,1208.33,0,0,5
54,3046.3,6122.22,0,-3150,5
412,-270.388,-719.417,2990.29,-217.476,2
281,-2776.51,-1992.17,-1361.21,576.868,5
290,2586.21,3045.86,-1332.76,873.103,4
347,1301.73,5666.57,-1936.89,-1048.41,5
162,2538.27,2943.21,-2385.8,1980.86,5
103,8244.66,8089.32,77.6699,77.6699,4
27,33163,33163,0,0,5
27,6818.52,6670.37,0,148.148,5
32,-5834.38,-8359.38,0,0,5
117,-2202.56,34.188,34.188,-2270.94,5
24,9920.83,0,0,9920.83,5
190,3516.32,6018.95,0,16.8421,5
34,26088.2,26088.2,0,0,5
47,29991.5,24821.3,-17.0213,5187.23,5
108,3759.26,8199.07,37.037,-44.4444,5
22,0,0,0,0,5
19,0,0,0,0,4
26,42042.3,42042.3,0,0,4
37,10043.2,10043.2,0,0,5
54,74.0741,74.0741,0,0,5
50,-360,-6086,5726,0,5
25,48052,48052,0,0,5
75,128,6348,-6220,0,1
25,20556,20396,160,0,5
709,20815.2,17457.8,1139.63,1457.4,5
550,1241.27,1568.36,-2022.36,1704,5
26,28584.6,28584.6,0,0,4
416,1655.53,2969.47,-1962.5,648.558,1
118,6344.07,4166.1,33.8983,2184.75,5
114,-135.088,-170.175,0,35.0877,3
59,0,0,0,0,5
22,34045.5,34045.5,0,0,5
122,12320.5,11542.6,0,777.869,4
528,5255.49,5211.17,-79.7348,-237.689,4
225,-6576.89,-4855.56,-1739.11,17.7778,2
83,12125.3,12125.3,0,0,5
28,-1725,0,-1725,0,5
53,-14464.2,-14464.2,0,0,1
269,11012.6,11997.8,-1436.8,451.673,5
25,36308,23564,0,12744,5
388,11661.1,12369.8,-1347.42,638.66,5
42,-8530.95,2383.33,1859.52,-12773.8,5
68,-5566.18,58.8235,-5683.82,58.8235,5
26,21638.5,14292.3,0,7346.15,4
22,39609.1,17827.3,21781.8,0,5
63,-1400,3885.71,0,-5285.71,4
29,41672.4,41837.9,-165.517,0,5
177,-4042.37,751.412,45.1977,-223.729,1
24,28575,28408.3,166.667,0,5
33,121.212,121.212,0,0,2
465,8007.1,9243.23,-554.409,-681.72,5
24,31012.5,45866.7,0,-14854.2,5
32,18840.6,18590.6,0,250,5
106,5994.34,3694.34,0,2300,5
456,-1685.53,-2222.81,-821.272,186.842,4
24,0,0,0,0,5
246,6406.5,7382.11,0,379.675,4
56,23207.1,17016.1,71.4286,6119.64,5
22,-11977.3,-11977.3,0,0,4
471,-9013.59,-767.516,-7869.21,-376.858,3
120,-9302.5,5121.67,-8847.5,-2798.33,2
280,6307.5,6406.43,-1184.64,782.857,5
28,-16614.3,-16757.1,142.857,0,1
30,17106.7,17106.7,0,0,5
236,5852.54,10590.3,-1637.71,-3079.66,3
33,22860.6,22618.2,121.212,121.212,5
24,25004.2,25004.2,0,0,5
96,3660.42,2518.75,0,1141.67,4
60,40816.7,34131.7,0,3501.67,5
642,-2573.83,1761.84,-3663.24,592.523,2
255,-1896.08,1425.49,-3368.63,47.0588,2
152,3738.82,2482.24,0,1256.58,5
163,519.018,8289.57,-6415.34,1581.6,1
187,7116.04,7930.48,-1711.76,897.326,5
87,16708,6675.86,91.954,9940.23,5
69,-10994.2,-11052.2,0,57.971,4
107,18428,11828,37.3832,6525.23,5
114,-135.088,-170.175,0,35.0877,3
229,11790,12279.5,-1670.31,1180.79,5
201,-584.08,3521.89,-4105.97,0,3
35,43048.6,27645.7,0,0,5
33,-2475.76,11909.1,0,121.212,3
1533,1096.41,3510.57,-1516.18,226.484,4
68,9072.06,9025,-11.7647,58.8235,5
323,-399.071,3873.07,-561.3,-746.749,5
89,15659.6,17856.2,-4342.7,0,5
36,10300,10433.3,-133.333,0,2
105,28731.4,24750.5,0,4026.67,5
78,15614.1,15562.8,51.2821,0,4
40,-13792.5,-13792.5,0,0,4
44,2286.36,2286.36,0,0,5
201,10078.6,11451.7,-1373.13,0,5
64,250,125,62.5,62.5,5
112,11170.5,7826.79,2556.25,787.5,4
174,2983.33,6835.06,-5114.94,1263.22,5
93,-6908.6,34.4086,-6943.01,0,1
129,9738.76,8988.37,31.0078,93.0233,3
353,892.918,3733.14,-1675.07,-1165.16,5
37,-9989.19,-10205.4,108.108,108.108,5
218,11013.8,8609.17,421.101,1983.49,5
216,586.111,4032.87,-1903.7,-1543.06,4
1985,2194.76,2818.59,-598.841,-219.446,5
47,-10936.2,10663.8,0,-11414.9,4
46,12173.9,10256.5,1917.39,0,4
54,-22611.1,-22611.1,0,0,4
85,263.529,216.471,47.0588,0,5
60,-8195,-216.667,0,0,4
25,-12620,-12620,0,0,4
135,12079.3,9395.56,0,2683.7,5
54,17898.1,17898.1,0,0,5
92,-6747.83,-3150,0,-3597.83,2
199,-5291.46,5066.83,40.201,-4120.6,3
52,-18959.6,-14819.2,0,-4140.38,2
82,-587.805,4629.27,-4713.41,-503.659,5
128,5759.38,6148.44,-37.5,-351.562,4
24,35583.3,31858.3,166.667,3558.33,5
52,-1209.62,-3109.62,0,1900,5
26,29476.9,29476.9,0,0,5
31,-9180.65,3158.06,-12467.7,129.032,4
196,-1773.47,2934.69,0,-2265.82,3
160,-1223.12,-2765,125,0,4
244,-7318.85,-4834.02,-1567.62,-917.213,1
336,2489.58,2190.18,11.9048,287.5,5
31,12116.1,11987.1,0,129.032,5
72,-21243.1,-14594.4,0,0,2
38,-8784.21,105.263,-8889.47,0,1
26,19738.5,19430.8,307.692,0,5
724,9487.85,8944.2,25.4144,518.232,5
22,22963.6,22781.8,0,181.818,5
44,8427.27,8427.27,0,0,5
75,149.333,160,53.3333,0,1
110,-1414.55,2099.09,-3513.64,0,5
656,-565.396,3049.7,-1044.36,-2062.5,2
24,20683.3,20683.3,0,0,5
182,1312.09,4975.82,0,-3663.74,5
39,27087.2,27087.2,0,0,5
467,9575.16,8429.55,8.56531,1137.04,5
149,-8318.12,3371.14,-11657,-32.2148,2
92,20202.2,20158.7,43.4783,0,4
27,-7314.81,0,0,-7314.81,4
82,-34014.6,-2482.93,-19856.1,0,2
669,3490.58,4400.75,-1967.12,245.142,5
130,4026.92,4366.92,0,-370.769,4
142,-13187.3,-15203.5,1988.03,28.169,1
39,23682.1,23682.1,0,0,5
80,16923.8,16873.8,0,50,4
218,11421.6,7619.72,-2339.45,6141.28,5
35,8000,17774.3,114.286,-9751.43,5
73,4364.38,4364.38,0,0,2
28,13192.9,13192.9,0,0,5
194,-13461.3,-11134.5,-3480.41,1153.61,2
47,-10936.2,10663.8,0,-11414.9,4
